,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2022-12-01 00:00:00+01:00,0.0,226.0,475.0,10273.0,11737.0
2022-12-01 00:15:00+01:00,0.0,225.0,483.0,10122.0,11535.0
2022-12-01 00:30:00+01:00,0.0,222.0,494.0,9967.0,11317.0
2022-12-01 00:45:00+01:00,0.0,218.0,505.0,9805.0,11180.0
2022-12-01 01:00:00+01:00,0.0,215.0,517.0,9655.0,11032.0
2022-12-01 01:15:00+01:00,0.0,218.0,528.0,9533.0,10914.0
2022-12-01 01:30:00+01:00,0.0,226.0,535.0,9419.0,10789.0
2022-12-01 01:45:00+01:00,0.0,235.0,544.0,9339.0,10699.0
2022-12-01 02:00:00+01:00,0.0,244.0,553.0,9307.0,10642.0
2022-12-01 02:15:00+01:00,0.0,253.0,564.0,9273.0,10605.0
2022-12-01 02:30:00+01:00,0.0,263.0,575.0,9190.0,10545.0
2022-12-01 02:45:00+01:00,0.0,273.0,587.0,9146.0,10514.0
2022-12-01 03:00:00+01:00,0.0,283.0,599.0,9143.0,10554.0
2022-12-01 03:15:00+01:00,0.0,294.0,608.0,9169.0,10558.0
2022-12-01 03:30:00+01:00,0.0,304.0,619.0,9192.0,10573.0
2022-12-01 03:45:00+01:00,0.0,315.0,632.0,9177.0,10550.0
2022-12-01 04:00:00+01:00,0.0,326.0,643.0,9161.0,10579.0
2022-12-01 04:15:00+01:00,0.0,329.0,641.0,9121.0,10586.0
2022-12-01 04:30:00+01:00,0.0,327.0,629.0,9156.0,10605.0
2022-12-01 04:45:00+01:00,0.0,324.0,616.0,9202.0,10646.0
2022-12-01 05:00:00+01:00,0.0,321.0,605.0,9347.0,10779.0
2022-12-01 05:15:00+01:00,0.0,314.0,592.0,9564.0,10885.0
2022-12-01 05:30:00+01:00,0.0,304.0,582.0,9776.0,11073.0
2022-12-01 05:45:00+01:00,0.0,295.0,571.0,9997.0,11276.0
2022-12-01 06:00:00+01:00,0.0,285.0,559.0,10220.0,11669.0
2022-12-01 06:15:00+01:00,0.0,278.0,549.0,10536.0,12054.0
2022-12-01 06:30:00+01:00,0.0,275.0,542.0,10869.0,12396.0
2022-12-01 06:45:00+01:00,0.0,272.0,532.0,11187.0,12747.0
2022-12-01 07:00:00+01:00,0.0,270.0,523.0,11655.0,13185.0
2022-12-01 07:15:00+01:00,0.0,264.0,516.0,12057.0,13703.0
2022-12-01 07:30:00+01:00,0.0,256.0,510.0,12410.0,14159.0
2022-12-01 07:45:00+01:00,0.0,248.0,501.0,12698.0,14470.0
2022-12-01 08:00:00+01:00,0.0,239.0,495.0,12903.0,14829.0
2022-12-01 08:15:00+01:00,8.0,233.0,490.0,13012.0,14961.0
2022-12-01 08:30:00+01:00,17.0,230.0,484.0,13034.0,15107.0
2022-12-01 08:45:00+01:00,28.0,226.0,480.0,13035.0,15250.0
2022-12-01 09:00:00+01:00,36.0,222.0,477.0,13003.0,15235.0
2022-12-01 09:15:00+01:00,266.0,219.0,475.0,12928.0,15144.0
2022-12-01 09:30:00+01:00,500.0,216.0,478.0,12786.0,14910.0
2022-12-01 09:45:00+01:00,732.0,213.0,477.0,12540.0,14772.0
2022-12-01 10:00:00+01:00,966.0,210.0,479.0,12292.0,14603.0
2022-12-01 10:15:00+01:00,1290.0,207.0,478.0,12149.0,14385.0
2022-12-01 10:30:00+01:00,1617.0,205.0,477.0,12008.0,14183.0
2022-12-01 10:45:00+01:00,1944.0,202.0,476.0,11858.0,13998.0
2022-12-01 11:00:00+01:00,2268.0,200.0,476.0,11758.0,13803.0
2022-12-01 11:15:00+01:00,2376.0,198.0,476.0,11664.0,13606.0
2022-12-01 11:30:00+01:00,2484.0,196.0,474.0,11609.0,13472.0
2022-12-01 11:45:00+01:00,2593.0,194.0,473.0,11591.0,13342.0
2022-12-01 12:00:00+01:00,2700.0,192.0,476.0,11579.0,13195.0
2022-12-01 12:15:00+01:00,2738.0,190.0,476.0,11529.0,13111.0
2022-12-01 12:30:00+01:00,2778.0,187.0,474.0,11399.0,13064.0
2022-12-01 12:45:00+01:00,2817.0,184.0,472.0,11434.0,12993.0
2022-12-01 13:00:00+01:00,2855.0,181.0,471.0,11596.0,13143.0
2022-12-01 13:15:00+01:00,2633.0,183.0,471.0,11758.0,13244.0
2022-12-01 13:30:00+01:00,2413.0,189.0,477.0,11870.0,13322.0
2022-12-01 13:45:00+01:00,2189.0,194.0,481.0,11950.0,13417.0
2022-12-01 14:00:00+01:00,1968.0,200.0,486.0,12058.0,13431.0
2022-12-01 14:15:00+01:00,1883.0,207.0,492.0,12234.0,13578.0
2022-12-01 14:30:00+01:00,1802.0,214.0,498.0,12439.0,13786.0
2022-12-01 14:45:00+01:00,1718.0,221.0,505.0,12641.0,14032.0
2022-12-01 15:00:00+01:00,1635.0,228.0,511.0,12786.0,14236.0
2022-12-01 15:15:00+01:00,1472.0,235.0,515.0,13059.0,14524.0
2022-12-01 15:30:00+01:00,1309.0,241.0,516.0,13398.0,14757.0
2022-12-01 15:45:00+01:00,1148.0,248.0,519.0,13558.0,15004.0
2022-12-01 16:00:00+01:00,987.0,254.0,522.0,13622.0,15150.0
2022-12-01 16:15:00+01:00,749.0,263.0,525.0,13742.0,15367.0
2022-12-01 16:30:00+01:00,511.0,274.0,532.0,13851.0,15677.0
2022-12-01 16:45:00+01:00,273.0,284.0,540.0,14064.0,16084.0
2022-12-01 17:00:00+01:00,36.0,295.0,547.0,14280.0,16285.0
2022-12-01 17:15:00+01:00,27.0,302.0,560.0,14392.0,16450.0
2022-12-01 17:30:00+01:00,17.0,306.0,582.0,14439.0,16471.0
2022-12-01 17:45:00+01:00,8.0,311.0,604.0,14375.0,16404.0
2022-12-01 18:00:00+01:00,0.0,315.0,622.0,14177.0,16216.0
2022-12-01 18:15:00+01:00,0.0,321.0,647.0,13929.0,15968.0
2022-12-01 18:30:00+01:00,0.0,328.0,671.0,13721.0,15800.0
2022-12-01 18:45:00+01:00,0.0,335.0,698.0,13544.0,15646.0
2022-12-01 19:00:00+01:00,0.0,342.0,724.0,13416.0,15448.0
2022-12-01 19:15:00+01:00,0.0,344.0,729.0,13320.0,15297.0
2022-12-01 19:30:00+01:00,0.0,342.0,719.0,13178.0,15139.0
2022-12-01 19:45:00+01:00,0.0,339.0,708.0,13042.0,15062.0
2022-12-01 20:00:00+01:00,0.0,337.0,697.0,12905.0,14858.0
2022-12-01 20:15:00+01:00,0.0,333.0,685.0,12791.0,14697.0
2022-12-01 20:30:00+01:00,0.0,327.0,675.0,12630.0,14556.0
2022-12-01 20:45:00+01:00,0.0,322.0,665.0,12521.0,14385.0
2022-12-01 21:00:00+01:00,0.0,316.0,656.0,12363.0,14219.0
2022-12-01 21:15:00+01:00,0.0,315.0,644.0,12255.0,14019.0
2022-12-01 21:30:00+01:00,0.0,318.0,634.0,12114.0,13816.0
2022-12-01 21:45:00+01:00,0.0,321.0,623.0,11985.0,13572.0
2022-12-01 22:00:00+01:00,0.0,324.0,612.0,11780.0,13306.0
2022-12-01 22:15:00+01:00,0.0,322.0,601.0,11601.0,13105.0
2022-12-01 22:30:00+01:00,0.0,314.0,591.0,11447.0,12781.0
2022-12-01 22:45:00+01:00,0.0,307.0,578.0,11324.0,12514.0
2022-12-01 23:00:00+01:00,0.0,299.0,569.0,11194.0,12356.0
2022-12-01 23:15:00+01:00,0.0,296.0,557.0,10990.0,12227.0
2022-12-01 23:30:00+01:00,0.0,296.0,545.0,10769.0,12050.0
2022-12-01 23:45:00+01:00,0.0,297.0,533.0,10662.0,11841.0
2022-12-02 00:00:00+01:00,0.0,257.0,639.0,10637.0,11723.0
2022-12-02 00:15:00+01:00,0.0,255.0,646.0,10578.0,11557.0
2022-12-02 00:30:00+01:00,0.0,248.0,654.0,10470.0,11384.0
2022-12-02 00:45:00+01:00,0.0,241.0,662.0,10379.0,11210.0
2022-12-02 01:00:00+01:00,0.0,234.0,670.0,10294.0,11064.0
2022-12-02 01:15:00+01:00,0.0,231.0,672.0,10204.0,10987.0
2022-12-02 01:30:00+01:00,0.0,232.0,669.0,10137.0,10864.0
2022-12-02 01:45:00+01:00,0.0,233.0,663.0,10078.0,10744.0
2022-12-02 02:00:00+01:00,0.0,234.0,662.0,10013.0,10646.0
2022-12-02 02:15:00+01:00,0.0,235.0,656.0,9924.0,10586.0
2022-12-02 02:30:00+01:00,0.0,236.0,655.0,9889.0,10550.0
2022-12-02 02:45:00+01:00,0.0,237.0,653.0,9852.0,10450.0
2022-12-02 03:00:00+01:00,0.0,238.0,649.0,9840.0,10419.0
2022-12-02 03:15:00+01:00,0.0,239.0,648.0,9821.0,10393.0
2022-12-02 03:30:00+01:00,0.0,240.0,644.0,9839.0,10352.0
2022-12-02 03:45:00+01:00,0.0,241.0,642.0,9827.0,10326.0
2022-12-02 04:00:00+01:00,0.0,242.0,638.0,9836.0,10361.0
2022-12-02 04:15:00+01:00,0.0,247.0,642.0,9869.0,10369.0
2022-12-02 04:30:00+01:00,0.0,257.0,654.0,9901.0,10425.0
2022-12-02 04:45:00+01:00,0.0,267.0,664.0,9950.0,10472.0
2022-12-02 05:00:00+01:00,0.0,277.0,676.0,10059.0,10578.0
2022-12-02 05:15:00+01:00,0.0,283.0,685.0,10200.0,10674.0
2022-12-02 05:30:00+01:00,0.0,284.0,695.0,10342.0,10867.0
2022-12-02 05:45:00+01:00,0.0,285.0,704.0,10506.0,11046.0
2022-12-02 06:00:00+01:00,0.0,285.0,715.0,10795.0,11434.0
2022-12-02 06:15:00+01:00,0.0,294.0,724.0,11136.0,11782.0
2022-12-02 06:30:00+01:00,0.0,310.0,733.0,11441.0,12143.0
2022-12-02 06:45:00+01:00,0.0,325.0,742.0,11712.0,12480.0
2022-12-02 07:00:00+01:00,0.0,341.0,752.0,12090.0,13050.0
2022-12-02 07:15:00+01:00,0.0,359.0,761.0,12488.0,13510.0
2022-12-02 07:30:00+01:00,0.0,380.0,772.0,12880.0,13976.0
2022-12-02 07:45:00+01:00,0.0,400.0,783.0,13167.0,14351.0
2022-12-02 08:00:00+01:00,0.0,421.0,794.0,13407.0,14718.0
2022-12-02 08:15:00+01:00,2.0,439.0,807.0,13533.0,14885.0
2022-12-02 08:30:00+01:00,7.0,454.0,824.0,13625.0,15082.0
2022-12-02 08:45:00+01:00,12.0,469.0,839.0,13658.0,15308.0
2022-12-02 09:00:00+01:00,16.0,484.0,857.0,13634.0,15484.0
2022-12-02 09:15:00+01:00,125.0,500.0,874.0,13483.0,15465.0
2022-12-02 09:30:00+01:00,234.0,515.0,897.0,13314.0,15451.0
2022-12-02 09:45:00+01:00,347.0,531.0,919.0,13111.0,15451.0
2022-12-02 10:00:00+01:00,456.0,546.0,941.0,12855.0,15387.0
2022-12-02 10:15:00+01:00,610.0,554.0,955.0,12605.0,15266.0
2022-12-02 10:30:00+01:00,762.0,555.0,964.0,12449.0,15251.0
2022-12-02 10:45:00+01:00,917.0,555.0,974.0,12314.0,15219.0
2022-12-02 11:00:00+01:00,1073.0,556.0,986.0,12207.0,15154.0
2022-12-02 11:15:00+01:00,1135.0,558.0,996.0,12131.0,15118.0
2022-12-02 11:30:00+01:00,1197.0,561.0,1012.0,12046.0,15049.0
2022-12-02 11:45:00+01:00,1262.0,564.0,1029.0,11983.0,15082.0
2022-12-02 12:00:00+01:00,1326.0,567.0,1043.0,11979.0,14992.0
2022-12-02 12:15:00+01:00,1348.0,570.0,1057.0,11954.0,14963.0
2022-12-02 12:30:00+01:00,1371.0,573.0,1071.0,11934.0,14805.0
2022-12-02 12:45:00+01:00,1394.0,577.0,1086.0,11925.0,14859.0
2022-12-02 13:00:00+01:00,1415.0,580.0,1100.0,11966.0,14980.0
2022-12-02 13:15:00+01:00,1328.0,585.0,1122.0,12108.0,15061.0
2022-12-02 13:30:00+01:00,1235.0,591.0,1151.0,12220.0,15023.0
2022-12-02 13:45:00+01:00,1146.0,597.0,1183.0,12298.0,15119.0
2022-12-02 14:00:00+01:00,1055.0,603.0,1212.0,12404.0,15203.0
2022-12-02 14:15:00+01:00,1005.0,605.0,1245.0,12584.0,15303.0
2022-12-02 14:30:00+01:00,952.0,602.0,1279.0,12731.0,15364.0
2022-12-02 14:45:00+01:00,903.0,598.0,1311.0,12802.0,15405.0
2022-12-02 15:00:00+01:00,850.0,595.0,1347.0,12895.0,15457.0
2022-12-02 15:15:00+01:00,746.0,594.0,1383.0,13073.0,15548.0
2022-12-02 15:30:00+01:00,640.0,595.0,1422.0,13238.0,15669.0
2022-12-02 15:45:00+01:00,538.0,595.0,1461.0,13524.0,15710.0
2022-12-02 16:00:00+01:00,437.0,596.0,1499.0,13817.0,15735.0
2022-12-02 16:15:00+01:00,335.0,606.0,1540.0,13994.0,15814.0
2022-12-02 16:30:00+01:00,233.0,625.0,1583.0,14164.0,16025.0
2022-12-02 16:45:00+01:00,135.0,645.0,1626.0,14398.0,16299.0
2022-12-02 17:00:00+01:00,33.0,664.0,1669.0,14590.0,16436.0
2022-12-02 17:15:00+01:00,24.0,686.0,1716.0,14700.0,16556.0
2022-12-02 17:30:00+01:00,15.0,711.0,1764.0,14759.0,16576.0
2022-12-02 17:45:00+01:00,7.0,736.0,1814.0,14732.0,16438.0
2022-12-02 18:00:00+01:00,0.0,760.0,1861.0,14607.0,16112.0
2022-12-02 18:15:00+01:00,0.0,790.0,1914.0,14388.0,15988.0
2022-12-02 18:30:00+01:00,0.0,824.0,1973.0,14180.0,15784.0
2022-12-02 18:45:00+01:00,0.0,858.0,2035.0,13992.0,15619.0
2022-12-02 19:00:00+01:00,0.0,892.0,2093.0,13857.0,15406.0
2022-12-02 19:15:00+01:00,0.0,916.0,2130.0,13744.0,15178.0
2022-12-02 19:30:00+01:00,0.0,930.0,2144.0,13594.0,14970.0
2022-12-02 19:45:00+01:00,0.0,945.0,2157.0,13454.0,14852.0
2022-12-02 20:00:00+01:00,0.0,959.0,2169.0,13314.0,14591.0
2022-12-02 20:15:00+01:00,0.0,975.0,2184.0,13158.0,14482.0
2022-12-02 20:30:00+01:00,0.0,993.0,2195.0,12996.0,14331.0
2022-12-02 20:45:00+01:00,0.0,1011.0,2205.0,12819.0,14166.0
2022-12-02 21:00:00+01:00,0.0,1029.0,2217.0,12663.0,13960.0
2022-12-02 21:15:00+01:00,0.0,1048.0,2226.0,12492.0,13782.0
