,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2019-03-01 00:00:00+01:00,0.0,213.0,332.0,12725.0,11984.0
2019-03-01 00:15:00+01:00,0.0,228.0,334.0,12657.0,11858.0
2019-03-01 00:30:00+01:00,0.0,256.0,346.0,12564.0,11783.0
2019-03-01 00:45:00+01:00,0.0,283.0,356.0,12409.0,11664.0
2019-03-01 01:00:00+01:00,0.0,310.0,366.0,12293.0,11549.0
2019-03-01 01:15:00+01:00,0.0,324.0,385.0,12199.0,11513.0
2019-03-01 01:30:00+01:00,0.0,326.0,405.0,12139.0,11452.0
2019-03-01 01:45:00+01:00,0.0,328.0,425.0,12068.0,11378.0
2019-03-01 02:00:00+01:00,0.0,330.0,446.0,12004.0,11323.0
2019-03-01 02:15:00+01:00,0.0,344.0,461.0,11989.0,11299.0
2019-03-01 02:30:00+01:00,0.0,371.0,473.0,11949.0,11297.0
2019-03-01 02:45:00+01:00,0.0,397.0,487.0,11877.0,11217.0
2019-03-01 03:00:00+01:00,0.0,424.0,498.0,11865.0,11250.0
2019-03-01 03:15:00+01:00,0.0,440.0,509.0,11882.0,11232.0
2019-03-01 03:30:00+01:00,0.0,446.0,520.0,11869.0,11229.0
2019-03-01 03:45:00+01:00,0.0,452.0,528.0,11872.0,11251.0
2019-03-01 04:00:00+01:00,0.0,458.0,537.0,11867.0,11291.0
2019-03-01 04:15:00+01:00,0.0,471.0,559.0,11911.0,11339.0
2019-03-01 04:30:00+01:00,0.0,491.0,599.0,11976.0,11353.0
2019-03-01 04:45:00+01:00,0.0,512.0,633.0,12021.0,11361.0
2019-03-01 05:00:00+01:00,0.0,532.0,672.0,12077.0,11486.0
2019-03-01 05:15:00+01:00,0.0,536.0,697.0,12180.0,11602.0
2019-03-01 05:30:00+01:00,0.0,522.0,717.0,12397.0,11797.0
2019-03-01 05:45:00+01:00,0.0,508.0,736.0,12655.0,12091.0
2019-03-01 06:00:00+01:00,0.0,495.0,756.0,13072.0,12508.0
2019-03-01 06:15:00+01:00,6.0,489.0,751.0,13617.0,12916.0
2019-03-01 06:30:00+01:00,13.0,490.0,723.0,14136.0,13332.0
2019-03-01 06:45:00+01:00,19.0,492.0,692.0,14635.0,13738.0
2019-03-01 07:00:00+01:00,25.0,493.0,665.0,15262.0,14369.0
2019-03-01 07:15:00+01:00,42.0,484.0,648.0,15943.0,14804.0
2019-03-01 07:30:00+01:00,59.0,463.0,640.0,16527.0,15167.0
2019-03-01 07:45:00+01:00,76.0,443.0,632.0,16975.0,15553.0
2019-03-01 08:00:00+01:00,93.0,422.0,624.0,17302.0,15836.0
2019-03-01 08:15:00+01:00,119.0,405.0,625.0,17586.0,16023.0
2019-03-01 08:30:00+01:00,145.0,392.0,636.0,17757.0,16255.0
2019-03-01 08:45:00+01:00,171.0,379.0,647.0,17930.0,16496.0
2019-03-01 09:00:00+01:00,197.0,366.0,658.0,18001.0,16610.0
2019-03-01 09:15:00+01:00,223.0,355.0,672.0,18024.0,16738.0
2019-03-01 09:30:00+01:00,249.0,344.0,684.0,17978.0,16777.0
2019-03-01 09:45:00+01:00,275.0,334.0,697.0,17908.0,16749.0
2019-03-01 10:00:00+01:00,301.0,324.0,710.0,17805.0,16795.0
