,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2015-03-01 00:00:00+01:00,0.0,256.0,2300.0,11131.0,9084.0
2015-03-01 00:15:00+01:00,0.0,256.0,2301.0,11266.0,8926.0
2015-03-01 00:30:00+01:00,0.0,256.0,2303.0,11245.0,8740.0
2015-03-01 00:45:00+01:00,0.0,256.0,2304.0,11069.0,8554.0
2015-03-01 01:00:00+01:00,0.0,256.0,2305.0,10929.0,8427.0
2015-03-01 01:15:00+01:00,0.0,256.0,2304.0,10881.0,8295.0
2015-03-01 01:30:00+01:00,0.0,256.0,2304.0,10732.0,8174.0
2015-03-01 01:45:00+01:00,0.0,256.0,2303.0,10633.0,8062.0
2015-03-01 02:00:00+01:00,0.0,256.0,2302.0,10501.0,7998.0
2015-03-01 02:15:00+01:00,0.0,256.0,2304.0,10378.0,7933.0
2015-03-01 02:30:00+01:00,0.0,256.0,2306.0,10304.0,7867.0
2015-03-01 02:45:00+01:00,0.0,256.0,2308.0,10195.0,7823.0
2015-03-01 03:00:00+01:00,0.0,257.0,2310.0,10161.0,7768.0
2015-03-01 03:15:00+01:00,0.0,256.0,2308.0,10158.0,7731.0
2015-03-01 03:30:00+01:00,0.0,256.0,2305.0,10106.0,7697.0
2015-03-01 03:45:00+01:00,0.0,256.0,2303.0,10032.0,7677.0
2015-03-01 04:00:00+01:00,0.0,256.0,2301.0,10027.0,7689.0
2015-03-01 04:15:00+01:00,0.0,254.0,2290.0,9985.0,7685.0
2015-03-01 04:30:00+01:00,0.0,253.0,2280.0,9969.0,7671.0
2015-03-01 04:45:00+01:00,0.0,252.0,2270.0,10049.0,7667.0
2015-03-01 05:00:00+01:00,0.0,251.0,2260.0,10101.0,7703.0
2015-03-01 05:15:00+01:00,0.0,249.0,2243.0,10105.0,7724.0
2015-03-01 05:30:00+01:00,0.0,247.0,2227.0,10112.0,7756.0
2015-03-01 05:45:00+01:00,0.0,246.0,2210.0,10130.0,7785.0
2015-03-01 06:00:00+01:00,0.0,244.0,2193.0,10241.0,7878.0
2015-03-01 06:15:00+01:00,0.0,242.0,2181.0,10344.0,7947.0
2015-03-01 06:30:00+01:00,0.0,241.0,2169.0,10371.0,8022.0
2015-03-01 06:45:00+01:00,0.0,240.0,2157.0,10445.0,8120.0
2015-03-01 07:00:00+01:00,0.0,238.0,2145.0,10533.0,8265.0
2015-03-01 07:15:00+01:00,0.0,238.0,2142.0,10631.0,8236.0
2015-03-01 07:30:00+01:00,0.0,238.0,2139.0,10738.0,8326.0
2015-03-01 07:45:00+01:00,5.0,237.0,2136.0,10846.0,8494.0
2015-03-01 08:00:00+01:00,11.0,237.0,2133.0,10862.0,8702.0
2015-03-01 08:15:00+01:00,17.0,237.0,2131.0,10816.0,8935.0
2015-03-01 08:30:00+01:00,23.0,237.0,2129.0,11062.0,9169.0
2015-03-01 08:45:00+01:00,34.0,236.0,2127.0,11257.0,9361.0
2015-03-01 09:00:00+01:00,49.0,236.0,2125.0,11309.0,9532.0
2015-03-01 09:15:00+01:00,70.0,236.0,2122.0,11503.0,9683.0
2015-03-01 09:30:00+01:00,96.0,236.0,2120.0,11725.0,9819.0
2015-03-01 09:45:00+01:00,103.0,235.0,2118.0,11828.0,9892.0
2015-03-01 10:00:00+01:00,112.0,235.0,2116.0,11906.0,9925.0
2015-03-01 10:15:00+01:00,125.0,237.0,2131.0,11960.0,9980.0
2015-03-01 10:30:00+01:00,139.0,238.0,2145.0,12085.0,10007.0
2015-03-01 10:45:00+01:00,153.0,240.0,2160.0,12139.0,10011.0
2015-03-01 11:00:00+01:00,170.0,242.0,2175.0,12189.0,10054.0
2015-03-01 11:15:00+01:00,188.0,243.0,2187.0,12081.0,10110.0
2015-03-01 11:30:00+01:00,208.0,244.0,2199.0,12089.0,10174.0
2015-03-01 11:45:00+01:00,222.0,246.0,2211.0,12164.0,10262.0
2015-03-01 12:00:00+01:00,237.0,247.0,2224.0,12231.0,10330.0
2015-03-01 12:15:00+01:00,256.0,248.0,2233.0,12273.0,10337.0
2015-03-01 12:30:00+01:00,276.0,249.0,2243.0,12268.0,10330.0
2015-03-01 12:45:00+01:00,282.0,250.0,2253.0,12217.0,10323.0
2015-03-01 13:00:00+01:00,287.0,251.0,2263.0,12220.0,10267.0
2015-03-01 13:15:00+01:00,293.0,251.0,2257.0,12264.0,10226.0
2015-03-01 13:30:00+01:00,299.0,250.0,2251.0,12270.0,10156.0
2015-03-01 13:45:00+01:00,292.0,249.0,2244.0,12244.0,10102.0
2015-03-01 14:00:00+01:00,284.0,249.0,2238.0,12324.0,10053.0
2015-03-01 14:15:00+01:00,278.0,248.0,2232.0,12449.0,10002.0
2015-03-01 14:30:00+01:00,273.0,247.0,2226.0,12479.0,9942.0
2015-03-01 14:45:00+01:00,257.0,247.0,2221.0,12497.0,9903.0
2015-03-01 15:00:00+01:00,241.0,246.0,2215.0,12475.0,9889.0
2015-03-01 15:15:00+01:00,227.0,246.0,2210.0,12490.0,9915.0
2015-03-01 15:30:00+01:00,215.0,245.0,2205.0,12589.0,9930.0
2015-03-01 15:45:00+01:00,201.0,245.0,2201.0,12682.0,9968.0
2015-03-01 16:00:00+01:00,188.0,244.0,2196.0,12764.0,10000.0
2015-03-01 16:15:00+01:00,174.0,239.0,2153.0,12866.0,10102.0
2015-03-01 16:30:00+01:00,163.0,235.0,2111.0,12993.0,10277.0
2015-03-01 16:45:00+01:00,132.0,230.0,2068.0,13162.0,10494.0
2015-03-01 17:00:00+01:00,100.0,225.0,2026.0,13252.0,10697.0
2015-03-01 17:15:00+01:00,73.0,220.0,1977.0,13283.0,10936.0
2015-03-01 17:30:00+01:00,49.0,214.0,1928.0,13538.0,11194.0
2015-03-01 17:45:00+01:00,31.0,209.0,1879.0,13785.0,11439.0
2015-03-01 18:00:00+01:00,16.0,203.0,1830.0,14058.0,11606.0
2015-03-01 18:15:00+01:00,3.0,199.0,1790.0,13974.0,11834.0
2015-03-01 18:30:00+01:00,0.0,194.0,1749.0,14013.0,12255.0
2015-03-01 18:45:00+01:00,0.0,190.0,1709.0,13872.0,12513.0
2015-03-01 19:00:00+01:00,0.0,185.0,1669.0,13747.0,12501.0
2015-03-01 19:15:00+01:00,0.0,186.0,1672.0,13559.0,12416.0
2015-03-01 19:30:00+01:00,0.0,186.0,1675.0,13427.0,12359.0
2015-03-01 19:45:00+01:00,0.0,186.0,1678.0,13328.0,12355.0
2015-03-01 20:00:00+01:00,0.0,187.0,1681.0,13332.0,12214.0
2015-03-01 20:15:00+01:00,0.0,187.0,1682.0,13307.0,12057.0
2015-03-01 20:30:00+01:00,0.0,187.0,1683.0,13082.0,11701.0
2015-03-01 20:45:00+01:00,0.0,187.0,1684.0,12781.0,11449.0
2015-03-01 21:00:00+01:00,0.0,187.0,1686.0,12540.0,11244.0
2015-03-01 21:15:00+01:00,0.0,188.0,1690.0,12473.0,11172.0
2015-03-01 21:30:00+01:00,0.0,188.0,1694.0,12339.0,11006.0
2015-03-01 21:45:00+01:00,0.0,189.0,1698.0,12137.0,10813.0
2015-03-01 22:00:00+01:00,0.0,189.0,1702.0,11995.0,10589.0
2015-03-01 22:15:00+01:00,0.0,190.0,1709.0,11883.0,10407.0
2015-03-01 22:30:00+01:00,0.0,191.0,1715.0,11700.0,10163.0
2015-03-01 22:45:00+01:00,0.0,191.0,1722.0,11454.0,9905.0
