,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2019-09-01 00:00:00+02:00,0.0,225.0,350.0,9761.0,11282.0
2019-09-01 00:15:00+02:00,0.0,204.0,333.0,9637.0,11135.0
2019-09-01 00:30:00+02:00,0.0,196.0,312.0,9540.0,11027.0
2019-09-01 00:45:00+02:00,0.0,187.0,291.0,9428.0,10866.0
2019-09-01 01:00:00+02:00,0.0,423.0,505.0,9313.0,10792.0
2019-09-01 01:15:00+02:00,0.0,419.0,489.0,9189.0,10666.0
2019-09-01 01:30:00+02:00,0.0,415.0,480.0,9092.0,10580.0
2019-09-01 01:45:00+02:00,0.0,412.0,472.0,9011.0,10499.0
2019-09-01 02:00:00+02:00,0.0,409.0,464.0,8953.0,10449.0
2019-09-01 02:15:00+02:00,0.0,412.0,465.0,8920.0,10397.0
2019-09-01 02:30:00+02:00,0.0,424.0,481.0,8891.0,10320.0
2019-09-01 02:45:00+02:00,0.0,435.0,492.0,8846.0,10278.0
2019-09-01 03:00:00+02:00,0.0,446.0,506.0,8806.0,10241.0
2019-09-01 03:15:00+02:00,0.0,457.0,522.0,8776.0,10164.0
2019-09-01 03:30:00+02:00,0.0,466.0,547.0,8743.0,10157.0
2019-09-01 03:45:00+02:00,0.0,475.0,569.0,8729.0,10133.0
2019-09-01 04:00:00+02:00,0.0,484.0,590.0,8719.0,10122.0
2019-09-01 04:15:00+02:00,0.0,486.0,602.0,8732.0,10086.0
2019-09-01 04:30:00+02:00,0.0,480.0,608.0,8734.0,10052.0
2019-09-01 04:45:00+02:00,0.0,474.0,613.0,8720.0,10053.0
2019-09-01 05:00:00+02:00,0.0,468.0,617.0,8723.0,10067.0
2019-09-01 05:15:00+02:00,0.0,461.0,617.0,8711.0,10059.0
2019-09-01 05:30:00+02:00,0.0,453.0,616.0,8715.0,10081.0
2019-09-01 05:45:00+02:00,0.0,446.0,613.0,8734.0,10075.0
2019-09-01 06:00:00+02:00,0.0,438.0,609.0,8722.0,10116.0
2019-09-01 06:15:00+02:00,34.0,428.0,601.0,8664.0,10133.0
2019-09-01 06:30:00+02:00,68.0,415.0,588.0,8593.0,10089.0
2019-09-01 06:45:00+02:00,101.0,402.0,575.0,8531.0,10046.0
2019-09-01 07:00:00+02:00,135.0,389.0,559.0,8481.0,10067.0
2019-09-01 07:15:00+02:00,220.0,379.0,546.0,8424.0,10107.0
2019-09-01 07:30:00+02:00,305.0,373.0,527.0,8392.0,10195.0
2019-09-01 07:45:00+02:00,390.0,367.0,507.0,8354.0,10241.0
2019-09-01 08:00:00+02:00,475.0,361.0,488.0,8267.0,10373.0
2019-09-01 08:15:00+02:00,534.0,352.0,471.0,8157.0,10466.0
2019-09-01 08:30:00+02:00,592.0,340.0,459.0,8127.0,10536.0
2019-09-01 08:45:00+02:00,651.0,329.0,445.0,8093.0,10632.0
2019-09-01 09:00:00+02:00,710.0,317.0,432.0,8068.0,10711.0
2019-09-01 09:15:00+02:00,778.0,305.0,422.0,8020.0,10814.0
2019-09-01 09:30:00+02:00,847.0,292.0,418.0,7957.0,10853.0
2019-09-01 09:45:00+02:00,916.0,279.0,412.0,7931.0,10903.0
2019-09-01 10:00:00+02:00,985.0,266.0,406.0,7919.0,10985.0
2019-09-01 10:15:00+02:00,1091.0,261.0,404.0,7921.0,11020.0
2019-09-01 10:30:00+02:00,1198.0,263.0,405.0,7938.0,11003.0
2019-09-01 10:45:00+02:00,1305.0,266.0,407.0,7942.0,10985.0
2019-09-01 11:00:00+02:00,1411.0,269.0,407.0,7952.0,10899.0
2019-09-01 11:15:00+02:00,1541.0,266.0,415.0,7977.0,10909.0
2019-09-01 11:30:00+02:00,1671.0,257.0,423.0,8000.0,10937.0
2019-09-01 11:45:00+02:00,1801.0,248.0,430.0,8024.0,10962.0
2019-09-01 12:00:00+02:00,1931.0,239.0,441.0,8019.0,10955.0
2019-09-01 12:15:00+02:00,2051.0,239.0,451.0,7953.0,10969.0
2019-09-01 12:30:00+02:00,2172.0,249.0,464.0,7858.0,10953.0
2019-09-01 12:45:00+02:00,2292.0,258.0,477.0,7792.0,10872.0
2019-09-01 13:00:00+02:00,2412.0,268.0,488.0,7780.0,10796.0
2019-09-01 13:15:00+02:00,2482.0,274.0,505.0,7721.0,10739.0
2019-09-01 13:30:00+02:00,2553.0,276.0,524.0,7676.0,10583.0
2019-09-01 13:45:00+02:00,2624.0,278.0,542.0,7691.0,10435.0
2019-09-01 14:00:00+02:00,2695.0,280.0,560.0,7696.0,10326.0
2019-09-01 14:15:00+02:00,2685.0,282.0,586.0,7709.0,10215.0
2019-09-01 14:30:00+02:00,2676.0,284.0,612.0,7733.0,10120.0
2019-09-01 14:45:00+02:00,2666.0,286.0,641.0,7746.0,10132.0
2019-09-01 15:00:00+02:00,2657.0,288.0,669.0,7739.0,10085.0
2019-09-01 15:15:00+02:00,2561.0,292.0,692.0,7749.0,10112.0
2019-09-01 15:30:00+02:00,2466.0,300.0,707.0,7739.0,10178.0
2019-09-01 15:45:00+02:00,2371.0,307.0,724.0,7778.0,10232.0
2019-09-01 16:00:00+02:00,2275.0,314.0,741.0,7822.0,10287.0
2019-09-01 16:15:00+02:00,2116.0,310.0,744.0,7894.0,10341.0
2019-09-01 16:30:00+02:00,1957.0,293.0,737.0,7970.0,10441.0
2019-09-01 16:45:00+02:00,1798.0,277.0,728.0,8104.0,10664.0
2019-09-01 17:00:00+02:00,1639.0,261.0,724.0,8298.0,10897.0
2019-09-01 17:15:00+02:00,1450.0,247.0,705.0,8518.0,11102.0
2019-09-01 17:30:00+02:00,1261.0,236.0,679.0,8750.0,11324.0
2019-09-01 17:45:00+02:00,1072.0,226.0,652.0,9014.0,11548.0
2019-09-01 18:00:00+02:00,883.0,215.0,626.0,9224.0,11644.0
2019-09-01 18:15:00+02:00,726.0,213.0,587.0,9389.0,11744.0
2019-09-01 18:30:00+02:00,568.0,220.0,540.0,9511.0,11781.0
2019-09-01 18:45:00+02:00,411.0,226.0,492.0,9599.0,11916.0
2019-09-01 19:00:00+02:00,254.0,233.0,442.0,9737.0,11936.0
2019-09-01 19:15:00+02:00,191.0,235.0,414.0,9909.0,11976.0
2019-09-01 19:30:00+02:00,128.0,232.0,399.0,10024.0,12077.0
2019-09-01 19:45:00+02:00,66.0,229.0,386.0,10100.0,12205.0
2019-09-01 20:00:00+02:00,3.0,226.0,372.0,10223.0,12252.0
2019-09-01 20:15:00+02:00,2.0,223.0,357.0,10342.0,12328.0
2019-09-01 20:30:00+02:00,2.0,219.0,346.0,10432.0,12428.0
2019-09-01 20:45:00+02:00,1.0,215.0,334.0,10505.0,12579.0
2019-09-01 21:00:00+02:00,0.0,212.0,322.0,10616.0,12523.0
2019-09-01 21:15:00+02:00,0.0,203.0,314.0,10758.0,12458.0
2019-09-01 21:30:00+02:00,0.0,191.0,310.0,10840.0,12385.0
2019-09-01 21:45:00+02:00,0.0,179.0,303.0,10832.0,12258.0
2019-09-01 22:00:00+02:00,0.0,166.0,295.0,10789.0,12126.0
2019-09-01 22:15:00+02:00,0.0,176.0,300.0,10733.0,11977.0
2019-09-01 22:30:00+02:00,0.0,209.0,309.0,10646.0,11822.0
2019-09-01 22:45:00+02:00,0.0,241.0,321.0,10527.0,11683.0
2019-09-01 23:00:00+02:00,0.0,273.0,334.0,10404.0,11547.0
